! Author: Greg Thompson  NCAR/RAP,,,,,,,,,,,,,,
! Updated: NCEP/AWC,,,,,,,,,,,,,,
! Date:  2 MAR 2023,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
"! This file is organized by state alphabetically, then by Canadian",,,,,,,,,,,,,,
! province and then all other stations.  The file was compiled from lists,,,,,,,,,,,,,,
! of the following:,,,,,,,,,,,,,,
!      METAR sites,,,,,,,,,,,,,,
!      NEXRADs,,,,,,,,,,,,,,
!      rawinsonde sites,,,,,,,,,,,,,,
!      wind profilers,,,,,,,,,,,,,,
"!      WFOs, RFCs, NCEP-Centers",,,,,,,,,,,,,,
!      AIRMET/SIGMET station list (VORs?),,,,,,,,,,,,,,
!      ARTCCs (Air Route Traffic Control Centers - FAA),,,,,,,,,,,,,,
!      old SAO sites for archive data access  (flagged in a special manner),,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
!   Country abbreviations from ISO 3166,,,,,,,,,,,,,,
!   source:  ftp://ftp.fu-berlin.de/doc/iso/iso3166-countrycodes.txt,,,,,,,,,,,,,,
!   another: http://www.iso.org/iso/en/prods-services/iso3166ma/02iso-3166-code-lists/list-en1.html,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
!   CD = 2 letter state (province) abbreviation,,,,,,,,,,,,,,
!   STATION = 16 character station long name,,,,,,,,,,,,,,
!   ICAO = 4-character international id,,,,,,,,,,,,,,
!   IATA = 3-character (FAA) id,,,,,,,,,,,,,,
!   SYNOP = 5-digit international synoptic number,,,,,,,,,,,,,,
!   LAT = Latitude (degrees minutes),,,,,,,,,,,,,,
!   LON = Longitude (degree minutes),,,,,,,,,,,,,,
!   ELEV = Station elevation (meters),,,,,,,,,,,,,,
!   M = METAR reporting station.   Also Z=obsolete? site,,,,,,,,,,,,,,
!   N = NEXRAD (WSR-88D) Radar site,,,,,,,,,,,,,,
"!   V = Aviation-specific flag (V=AIRMET/SIGMET end point, A=ARTCC T=TAF U=T+V)",,,,,,,,,,,,,,
!   U = Upper air (rawinsonde=X) or Wind Profiler (W) site,,,,,,,,,,,,,,
"!   A = Auto (A=ASOS, W=AWOS, M=Meso, H=Human, G=Augmented) (H/G not yet impl.)",,,,,,,,,,,,,,
!   C = Office type F=WFO/R=RFC/C=NCEP Center,,,,,,,,,,,,,,
!   Digit that follows is a priority for plotting (0=highest),,,,,,,,,,,,,,
!   Country code (2-char) is last column,,,,,,,,,,,,,,
!        1         2         3         4         5         6         7         8,,,,,,,,,,,,,,
!23456789012345678901234567890123456789012345678901234567890123456789012345678901234567890,,,,,,,,,,,,,,
!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CD,STATION,ICAO,IATA,SYNOP,LAT,LONG,ELEV,M,N,V,U,A,C,country
AB,SUFFIELD AIRPORT,CYSD,,71128,50 16N,111 11W,767,X,,,,,7,CA
AB,SUNDRE,CWAV,,71248,51 46N,114 40W,1115,X,,,,,7,CA
AB,THREE HILLS,CWHI,,71249,51 42N,113 13W,906,X,,,,,7,CA
AB,TURTLE MTN CS,CWQA,,71250,49 35N,114 25W,2164,X,,,,,8,CA
AB,TWO HILLS AGDM,CXTH,,71276,53 38N,111 41W,679,X,,,,,8,CA
AB,VALLEYVIEW AGDM,CXVW,,71277,55 06N,117 12W,696,X,,,,,8,CA
AB,VEGREVILLE (AUTO,CWVI,,71458,53 31N,112 06W,640,X,,,,,7,CA
AB,VERMILION AGDM,CXVM,,71278,53 21N,110 53W,622,X,,,,,8,CA
AB,WATERTON PARK GA,CWGM,,71154,49 08N,113 48W,1292,X,,,,,7,CA
AB,WHITECOURT AIRPO,CXZU,,71256,54 09N,115 47W,785,X,,,,,7,CA
AB,WHITECOURT AIRPO,CYZU,YZU,71930,54 09N,115 47W,785,X,,T,,,7,CA
AB,WRENTHAN AGDM,CXWM,,71343,49 30N,112 07W,947,X,,,,,8,CA
AB,YOHO PARK (AUTOB,CWYL,,71786,51 27N,116 20W,1602,X,,,,,7,CA
BC,ABBOTSFORD AIRPO,CYXX,YXX,,49 02N,122 23W,54,X,,T,,,6,CA
BC,ADDENBROKE ISL (,CWCZ,,,51 36N,127 52W,21,X,,,,,7,CA
BC,AGASSIZ (AUTO),CWZA,,71113,49 15N,121 46W,18,X,,,,,7,CA
BC,ALERT BAY (CWAQ),,,71110,50 34N,126 55W,59,Z,,,,,9,CA
BC,AMPHITRITE POINT,CWAN,,71112,48 55N,125 32W,27,X,,,,,7,CA
BC,BALLENAS IL AUTO,CWGB,,71769,49 21N,124 08W,6,X,,,,,7,CA
BC,BELLA BELLA,CBBC,ZEL,71582,52 11N,128 09W,36,X,,T,,,6,CA
BC,BELLA COOLA ARPT,CYBD,QBC,,52 23N,126 35W,40,X,,,,,7,CA
BC,BIG CREEK(AUTO),CWBG,,,51 15N,123 04W,1670,X,,,,,7,CA
BC,BLEIBLER RANCH,CYIN,,,51 16N,121 41W,1127,X,,,,,7,CA
BC,BLUE RIVER (MAN),CYCP,,,52 08N,119 17W,677,X,,,,,7,CA
BC,BLUE RIVER (MARS,CWSV,,,52 06N,119 17W,683,X,,,,,7,CA
BC,BOAT BLUFF (LGT,CWZM,,,52 39N,128 31W,15,X,,,,,7,CA
BC,BONILLA ISLAND (,CWVB,,,53 30N,130 38W,16,X,,,,,7,CA
BC,BONILLA ISL (MAP,CWWL,,71484,53 30N,130 38W,8,X,,,,,7,CA
BC,BURNS LAKE,CWPZ,,,54 23N,125 58W,715,X,,,,,7,CA
BC,CAMPBELL RIVER A,CYBL,YBL,,49 57N,125 16W,94,X,,T,,,6,CA
BC,CAPE MUDGE (LGT,CWAD,,,50 00N,125 12W,4,X,,,,,7,CA
BC,CAPE SCOTT (LGT,CWES,,71111,50 46N,128 25W,72,X,,,,,7,CA
BC,CAPE ST JAMES,CWZV,,,51 56N,131 01W,83,X,,,,,7,CA
BC,CASTLEGAR AIRPOR,CYCG,YCG,,49 17N,117 38W,487,X,,T,,,6,CA
BC,CATHEDRAL PT(MAP,CWME,,71482,52 11N,127 28W,23,X,,,,,7,CA
BC,CHATHAM POINT (L,CWFM,,,50 20N,125 27W,23,X,,,,,7,CA
BC,CHETWYND AIRPORT,CYCQ,YCQ,,55 42N,121 37W,614,X,,,,,7,CA
BC,CLINTON (MARS),CWCL,,71474,51 08N,121 30W,1059,X,,,,,7,CA
BC,COMOX (CAN MIL),CYQQ,YQQ,,49 43N,124 54W,24,X,,T,,,6,CA
BC,CRANBROOK,CYXC,YXC,71880,49 36N,115 47W,928,X,,U,,,6,CA
BC,CRESTON (AUTOB),CWJR,,71770,49 02N,116 30W,642,X,,,,,7,CA
BC,CUMSHEWA ISL (MA,CWZL,,71771,53 02N,131 36W,17,X,,,,,7,CA
BC,DAWSON CREEK ARP,CYDQ,YDQ,71471,55 45N,120 11W,658,X,,T,,,7,CA
BC,DEASE LAKE CS,CWKX,,71222,58 26N,130 01W,807,X,,,,,7,CA
BC,DEASE LAKE,CWDL,,71958,58 26N,130 01W,816,X,,,,,7,CA
BC,DEASE LAKE,CYDL,YDL,,58 25N,130 01W,804,X,,T,,,6,CA
BC,DISCOVERY ISLAND,CWDR,,71031,48 25N,123 14W,17,X,,,,,7,CA
BC,DRYAD POINT (LGT,CWAU,,,52 11N,128 07W,4,X,,,,,7,CA
BC,EGG ISLAND,CWEM,,,51 15N,127 50W,14,X,,,,,7,CA
BC,ENTRANCE IL AUTO,CWEL,,71772,49 13N,123 48W,0,X,,,,,7,CA
BC,ESQUIMALT METOC,CWPF,,,48 26N,123 26W,5,X,,,,,7,CA
BC,ESTEVAN PT. (MAR,CWEB,,71894,49 23N,126 33W,1,X,,,,,7,CA
BC,FANNY ISLAND,CXFA,,71568,50 27N,126 00W,5,X,,,,,8,CA
BC,FORT NELSON AIRP,CYYE,YYE,71945,58 50N,122 35W,379,X,,T,X,,5,CA
BC,FORT ST. JOHN AR,CYXJ,YXJ,71943,56 15N,120 44W,700,X,,T,,,6,CA
BC,GOLDEN ARPT,CYGE,,,51 18N,116 59W,786,X,,,,,7,CA
BC,GREEN ISLAND (MT,CWNJ,,,54 34N,130 42W,12,X,,,,,7,CA
BC,GREY ISLET (MAPS,CWEK,,71476,54 35N,130 42W,8,X,,,,,7,CA
BC,HELMCKEN ISL(MAP,CWXM,,71481,50 23N,125 52W,19,X,,,,,7,CA
BC,HERBERT ISL (MAP,CWLP,,71485,50 56N,127 38W,15,X,,,,,7,CA
BC,HOLBERG CCR,CWXH,,71562,50 38N,128 08W,568,X,,,,,7,CA
BC,HOLLAND ROCK(AUT,CWHL,,71219,54 10N,130 21W,5,X,,,,,7,CA
BC,HOPE AIRPORT (MA,CYHE,YHE,71187,49 22N,121 30W,43,X,,,,,7,CA
BC,HOPE SLIDE,CWKV,,,49 16N,121 13W,674,X,,,,,7,CA
BC,HORSEFLY RIVER,CWFR,,71761,52 16N,121 02W,846,X,,,,,7,CA
BC,HOSKINS ISLET,CWZK,,71773,52 32N,131 33W,8,X,,,,,8,CA
BC,INGENIKA PT CWWU,,,,56 47N,124 54W,680,Z,,,,,9,CA
BC,ISKUT RIVER(AUTO,CWIO,,,56 43N,131 40W,15,X,,,,,7,CA
BC,IVORY ISLAND,CWJG,,,52 16N,128 25W,10,X,,,,,7,CA
BC,KAMLOOPS AIRPORT,CYKA,YKA,71887,50 42N,120 27W,344,X,,T,,,6,CA
BC,KAMLOOPS,CZKA,,,50 42N,120 26W,345,X,,,,,8,CA
BC,KELOWNA APT,CYLW,YLW,71203,49 57N,119 22W,420,X,,T,X,,1,CA
BC,KELP REEFS,CWZO,,,48 34N,123 15W,5,X,,,,,7,CA
BC,KINDAKUN ROCKS(A,CWQS,,71472,53 19N,132 46W,10,X,,,,,7,CA
BC,LANGARA,CWJU,,,54 15N,133 04W,47,X,,,,,7,CA
BC,LANGARA,CWLA,,71899,54 15N,133 04W,41,X,,,,,7,CA
BC,LUCY ISL (LGT H),CWLC,,,54 18N,130 37W,27,X,,,,,7,CA
BC,LYTTON (READAC),CWLY,,71891,50 13N,121 35W,228,X,,,,,7,CA
BC,MACKENZIE AIRPOR,CYZY,,,55 18N,123 08W,694,X,,T,,,6,CA
BC,MALAHAT (AUTOB),CWKH,,71774,48 34N,123 33W,327,X,,,,,7,CA
BC,MASSET,CZMT,ZMT,,54 02N,132 08W,11,X,,T,,,6,CA
BC,MCINNES ISLAND,CWMS,,71897,52 16N,128 43W,26,X,,,,,7,CA
BC,MERRY ISLAND,CWMR,,,49 28N,123 55W,8,X,,,,,7,CA
BC,MT SICKER RADAR,CXSI,,,48 52N,123 45W,1,,X,,,,8,CA
BC,MUNCHO LAKE,CWWQ,,,58 56N,125 46W,837,X,,,,,7,CA
BC,NAKUSP (AUTOB),CWNP,,71216,50 16N,117 49W,517,X,,,,,7,CA
BC,NANAIMO AIRPORT,CYCD,YCD,71890,49 03N,123 52W,30,X,,T,,,6,CA
BC,NECHAKO RIVER AU,CWNX,,,53 40N,124 49W,715,X,,,,,7,CA
BC,NELSON (AUTOB),CWNM,,71776,49 30N,117 18W,533,X,,,,,7,CA
BC,NITINAT LAKE (MA,CWAC,,71483,48 40N,124 50W,41,X,,,,,7,CA
BC,NOOTKA LIGHTSTAT,CWCV,,,49 36N,126 37W,16,X,,,,,7,CA
BC,OSOYOOS (AUTOB),CWYY,,71215,49 02N,119 26W,284,X,,,,,7,CA
BC,PEMBERTON (AUTOB,CWGP,,71777,50 18N,122 44W,204,Z,,,,,7,CA
BC,PEMBERTON (AUTOB,CYPS,,,50 18N,122 44W,204,,,,,,7,CA
BC,PENTICTON AIRPOR,CYYF,YYF,71889,49 28N,119 36W,342,X,,T,,,6,CA
BC,PINE ISLAND (MAP,CWPI,,71105,50 59N,127 44W,9,X,,,,,7,CA
BC,P. MEADOWS CS AU,CWMM,,71775,49 13N,122 41W,2,X,,,,,7,CA
BC,PORT ALBERNI (MA,CWQC,,71475,49 19N,124 56W,53,X,,,,,7,CA
BC,PORT HARDY AIRPO,CYZT,YZT,,50 41N,127 22W,13,X,,T,X,,0,CA
BC,POWELL RIVER ARP,CYPW,YPW,,49 50N,124 30W,122,X,,,,,7,CA
BC,PRINCE GEORGE,CXPG,,,53 37N,122 57W,1101,,X,,,,8,CA
BC,PRINCE GEORGE,CYXS,YXS,,53 53N,122 41W,685,X,,T,X,,0,CA
BC,PRINCE RUPERT AR,CYPR,YPR,71022,54 17N,130 27W,30,X,,T,,,6,CA
BC,PRINCETON,CWPR,,71032,49 28N,120 31W,703,X,,,,,7,CA
BC,PRINCETON,CYDC,,,49 28N,120 31W,703,X,,V,,,6,CA
BC,PUNTZI MTN (MARS,CWPU,,71050,52 07N,124 07W,910,X,,,,,7,CA
BC,QUATSINO (LGT ST,CWIF,,,50 26N,128 02W,21,X,,,,,7,CA
BC,QUESNEL AIRPORT,CYQZ,YQZ,71192,53 01N,122 31W,548,X,,T,,,6,CA
BC,RACE ROCKS AUTOB,CWQK,,71778,48 18N,123 32W,5,X,,,,,7,CA
BC,REVELSTOKE AIRPO,CYRV,YRV,71882,50 58N,118 10W,456,X,,,,,7,CA
BC,ROSE SPIT (MAPS),CWRO,,71477,54 10N,131 40W,7,X,,,,,7,CA
BC,SALMON ARM AUTOB,CWSL,,71218,50 42N,119 17W,353,X,,,,,7,CA
BC,SAND HEADS (LS),CWVF,,71209,49 06N,123 18W,13,X,,,,,7,CA
BC,SANDSPIT AIRPORT,CYZP,YZP,71101,53 15N,131 49W,7,X,,T,,,6,CA
BC,SARTINE ISL (MAP,CWFG,,71478,50 49N,128 54W,111,X,,,,,7,CA
BC,SATURNA ISL (MAP,CWEZ,,71473,48 47N,123 03W,23,X,,,,,7,CA
BC,SCUDDER POINT,CWZD,,,52 27N,131 14W,5,X,,,,,8,CA
BC,SHERINGHAM AUTOB,CWSP,,71780,48 23N,123 55W,2,X,,,,,7,CA
BC,SIKANNI CHIEF AU,CWKS,,,57 15N,122 43W,937,X,,,,,7,CA
BC,SILVER STAR RADR,CXSS,,,50 22N,119 04W,1681,,X,,,,8,CA
BC,SISTERS IL AUTOB,CWGT,,71781,49 29N,124 26W,5,X,,,,,7,CA
BC,SMITHERS AIRPORT,CYYD,YYD,71950,54 49N,127 11W,527,X,,T,,,6,CA
BC,SOLANDER ISL (MA,CWRU,,71479,50 07N,127 56W,76,X,,,,,7,CA
BC,SPARWOOD (AUTOB),CWGW,,71782,49 45N,114 54W,1137,X,,,,,7,CA
BC,SPARWOOD/ELK VAL,CWSW,,,49 50N,114 52W,1173,X,,,,,7,CA
BC,SQUAMISH (AUTOB),CWSK,,71207,49 47N,123 10W,59,X,,,,,7,CA
BC,SQUAMISH (AUTOB),CYSE,YSE,,49 47N,123 10W,52,X,,,,,7,CA
BC,STEWART AIRPORT,CZST,ZST,71955,55 56N,129 59W,10,X,,,,,7,CA
BC,SUMMERLAND (AUTO,CWUS,,71768,49 34N,119 39W,455,X,,,,,7,CA
BC,TATLAYOKO LAKE,CXTL,,71028,51 40N,124 24W,875,X,,,,,8,CA
BC,TERRACE AIRPORT,CYXT,YXT,71951,54 28N,128 34W,213,X,,T,,,6,CA
BC,TETSA RIVER,CWTH,,,58 39N,124 14W,804,X,,,,,7,CA
BC,TOFINO AIRPORT,CYAZ,YAZ,,49 05N,125 46W,26,X,,T,,,6,CA
BC,TRIPLE ISLAND (L,CWTI,,71100,54 18N,130 53W,21,X,,,,,7,CA
BC,VANCOUVER (AUTOB,CWHC,,71201,49 17N,123 07W,2,X,,,,,7,CA
BC,VANCOUVER INTL A,CYVR,YVR,71892,49 10N,123 10W,2,X,,T,Z,,6,CA
BC,VERNON (AUTOB),CWJV,,71115,50 13N,119 11W,487,X,,,,,7,CA
BC,VERNON BRIDGE,CWVK,,,50 13N,119 16W,555,,,,Z,,8,CA
BC,VIC. HARTLAND AU,CWVV,,,48 31N,123 28W,49,X,,,,,7,CA
BC,VICTORIA (AUTOB),CWLM,,71200,48 25N,123 19W,62,X,,,,,7,CA
BC,VICTORIA HARBOUR,CYWH,YWH,,48 25N,123 23W,4,X,,T,,,7,CA
BC,VICTORIA INTL AR,CYYJ,YYJ,71799,48 38N,123 25W,16,X,,T,,,6,CA
BC,VICTORIA UNIV,CWYJ,,71783,48 27N,123 18W,59,X,,,,,7,CA
BC,WHISTLER,CWAE,,,50 08N,122 57W,658,X,,,,,7,CA
BC,WHITE ROCK AUTOB,CWWK,,71785,49 01N,122 47W,10,X,,,,,7,CA
BC,WILLIAMS LAKE AR,CYWL,YWL,71104,52 11N,122 04W,942,X,,T,,,6,CA
BC,W VANCOUVER AUTO,CWWA,,71784,49 21N,123 11W,172,X,,,,,7,CA
MB,ARNES,CWRE,,,50 48N,096 57W,221,X,,,,,8,CA
MB,BERENS RIVER APT,CWCF,,71158,52 21N,097 02W,219,X,,,,,7,CA
MB,BERENS RIVER APT,CYBV,YBV,71859,52 21N,097 02W,219,X,,,,,7,CA
MB,BRANDON AIRPORT,CYBR,YBR,,49 55N,099 57W,405,X,,T,,,6,CA
MB,CARMAN U OF M,CWNK,,71147,49 30N,098 02W,271,X,,,,,7,CA
MB,CHURCHILL AIRPOR,CYYQ,YYQ,,58 45N,094 04W,20,X,,T,X,,5,CA
MB,DAUPHIN AIRPORT,CYDN,YDN,71036,51 06N,100 03W,302,X,,T,,,6,CA
MB,DEERWOOD RCS,CXDW,,71840,49 24N,098 19W,341,X,,,,,7,CA
MB,DELTA MARSH CS,CZUG,,71563,50 11N,098 23W,248,X,,,,,8,CA
MB,EMERSON,CWEX,,71560,49 00N,097 14W,242,X,,,,,8,CA
MB,FISHER BRANCH(MA,CWSZ,,71442,51 04N,097 33W,250,X,,,,,7,CA
MB,FLIN FLON AIRPOR,CYFO,YFO,,54 40N,101 40W,303,X,,,,,7,CA
MB,FOXWARREN RADAR,CXFW,,,50 33N,101 06W,547,,X,,,,8,CA
MB,GEORGE ISL (MAPS,CWWS,,71445,52 49N,097 37W,220,X,,,,,7,CA
MB,GILLAM AIRPORT,CWGX,,,56 21N,094 42W,145,X,,,,,7,CA
MB,GILLAM AIRPORT,CYGX,YGX,71912,56 21N,094 42W,145,X,,T,,,6,CA
MB,GIMLI,CYGM,YGM,71856,50 37N,097 01W,230,X,,,,,7,CA
MB,GIMLI HARBOUR,CXGH,,71577,50 38N,097 00W,217,X,,,,,7,CA
MB,GRAND RAPIDS (MA,CWJD,,71858,53 11N,099 16W,222,X,,,,,7,CA
MB,GRETNA (MARS),CWGN,,71441,49 01N,097 34W,251,X,,,,,7,CA
MB,HUNTERS POINT MA,CWHH,,,53 02N,100 56W,256,X,,,,,7,CA
MB,ISLAND LAKE AIRP,CYIV,YIV,71145,53 51N,094 39W,234,X,,T,Z,,6,CA
MB,KELSEY DAM CS,CZKD,,71572,56 02N,096 31W,190,X,,,,,8,CA
MB,LYNN LAKE AIRPOR,CYYL,YYL,71078,56 52N,101 04W,351,X,,T,Z,,6,CA
MB,MELITA,CWEI,,71447,49 17N,100 59W,446,X,,,,,7,CA
MB,MORDEN,CXMD,,71564,49 11N,098 05W,297,X,,,,,7,CA
MB,NORWAY HOUSE ARP,CYNE,YNE,,53 58N,097 50W,220,X,,T,,,8,CA
MB,PILOT MOUND (MAR,CWPO,,71148,49 12N,098 54W,471,X,,,,,7,CA
MB,PORTAGE SOUTHPOR,CYPG,YPG,71851,49 54N,098 17W,270,X,,T,,,6,CA
MB,SHILO,CWLO,,71853,49 46N,099 37W,373,X,,,M,,7,CA
MB,SWAN RIVER (MARS,CWEQ,,71443,52 07N,101 13W,331,X,,,,,7,CA
MB,TADOULE LAKE CS,CXBQ,,71334,58 42N,098 30W,262,X,,,,,8,CA
MB,TADOULE LAKE,CYBQ,XTL,,58 42N,098 30W,272,X,,,,,8,CA
MB,THE PAS AIRPORT,CYQD,YQD,71867,53 58N,101 05W,268,X,,T,X,,5,CA
MB,THOMPSON AIRPORT,CYTH,YTH,71079,55 48N,097 50W,212,X,,T,,,6,CA
MB,VICTORIA BEACH,CWII,,71552,50 42N,096 34W,216,X,,,,,7,CA
MB,VIVIAN RADAR,CWVJ,,,49 53N,096 28W,290,,X,,,,8,CA
MB,WINNIPEG,CXWI,,71843,49 53N,097 08W,251,,,,O,,0,CA
MB,WINNIPEG FORKS,CXWN,,71579,49 53N,097 08W,232,X,,,,,7,CA
MB,WINNIPEG INTL AR,CYWG,YWG,,49 54N,097 14W,238,X,,U,,,0,CA
NB,BATHURST ARPT(AW,CZBF,ZBF,71574,47 37N,065 45W,60,X,,T,,,6,CA
NB,CHARLO,,,71315,47 59N,066 20W,42,X,,,,,7,CA
NB,CHARLO AIRPORT,CYCL,YCL,,47 59N,066 20W,38,Z,,,,,8,CA
NB,CHARLO AIRPORT,CZCR,,71315,47 59N,066 20W,39,X,,,,,7,CA
NB,CHATHAM,CYCH,YCH,,47 00N,065 27W,31,Z,,,,,8,CA
NB,CHIPMAN RADAR,CXNC,,,46 13N,065 42W,1,,X,,,,8,CA
NB,EDMUNSTON,CERM,,71590,47 25N,068 19W,151,X,,,,,7,CA
NB,FREDERICTON AIRP,CYFC,YFC,71700,45 52N,066 32W,16,X,,T,,,6,CA
NB,GAGETOWN  (CAN M,CYCX,,71701,45 50N,066 27W,46,X,,T,M,,6,CA
NB,GRAND MANAN,CXGM,,71030,44 43N,066 48W,78,X,,,,,8,CA
NB,MECHANIC SETTLE,CWMK,,,45 42N,065 10W,1,,X,,,,8,CA
NB,MIRAMICHI (AU8),CWCQ,,,47 00N,065 28W,34,Z,,,,,8,CA
NB,MIRAMICHI,CACQ,,71717,47 01N,065 28W,31,X,,T,,,8,CA
NB,MISCOU ISL (MARS,CWMI,,71719,48 01N,064 30W,3,X,,,,,7,CA
NB,MONCTON AIRPORT,CYQM,YQM,71705,46 07N,064 40W,67,X,,T,,,6,CA
NB,POINT LEPREAU,CWPE,,71699,45 04N,066 28W,9,X,,,,,7,CA
NB,PT. ESCUMINAC(MA,CWPJ,,71414,47 04N,064 47W,5,X,,,,,7,CA
NB,SAINT JOHN,CYSJ,YSJ,71609,45 19N,065 53W,89,X,,U,,,6,CA
NB,SAINT LEONARD AR,CYSL,YSL,71703,47 09N,067 50W,242,X,,T,,,6,CA
NB,ST LEONARD AUTOB,CWIY,,,47 09N,067 49W,240,X,,,,,7,CA
NB,ST. STEPHEN (MAR,CWSS,,71607,45 12N,067 15W,27,X,,,,,7,CA
NL,ARGENTIA (MARS),CWAR,,71807,47 17N,054 00W,6,X,,,,,7,CA
NL,BADGER (MARS),CWDI,,71400,48 58N,056 04W,105,X,,,,,7,CA
NL,BONAVISTA,CWVA,,71196,48 40N,053 07W,27,X,,,,,7,CA
NL,BURGEO,CWBF,,,47 37N,057 38W,12,X,,,,,7,CA
NL,CAPE KAKKIVIAK,CWKW,,71176,59 59N,064 10W,551,X,,,,,7,CA
NL,CAPE KIGLAPAIT,CWYK,,71177,57 08N,061 28W,827,X,,,,,7,CA
NL,CAPE RACE (MARS),CWRA,,71800,46 39N,053 04W,4,X,,,,,7,CA
NL,CARTWRIGHT,CWCA,,,53 40N,057 02W,20,X,,,,,7,CA
NL,CARTWRIGHT,CYCA,YRF,,53 41N,057 02W,12,X,,T,,,6,CA
NL,CHURCHILL FALLS,CZUM,ZUM,71002,53 33N,064 06W,431,X,,T,,,6,CA
NL,DANIEL'S HARBOUR,CWDH,,71185,50 13N,057 34W,19,X,,,,,7,CA
NL,DEER LAKE AIRPOR,CYDF,YDF,,49 13N,057 24W,15,X,,T,,,6,CA
NL,ENGLEE (MAPS),CWDA,,71417,50 43N,056 07W,30,X,,,,,7,CA
NL,FEROLLE PT. (MAP,CWXI,,,51 01N,057 06W,15,X,,,,,7,CA
NL,GANDER INTL AIRP,CYQX,YQX,,48 57N,054 35W,144,X,,T,,,6,CA
NL,GOOSE BAY AIRPOR,CYYR,YYR,,53 19N,060 25W,42,X,,T,X,,5,CA
NL,GRATES COVE,CWVW,,71336,48 10N,052 56W,18,X,,,,,8,CA
NL,HOLYROOD RADAR,CWTP,,,47 20N,053 11W,1,,X,,,,8,CA
NL,HOPEDALE (MAPS),CWHO,,71900,55 27N,060 13W,16,X,,,,,7,CA
NL,LA SCIE,CWAG,,71337,49 55N,055 40W,192,X,,,,,8,CA
NL,LONG POND,CWWU,,,47 31N,052 59W,2,X,,T,,,8,CA
NL,MAKKOVIK AIRPORT,CYFT,YMN,,55 04N,059 11W,65,X,,,,,7,CA
NL,MARBLE MTN RADAR,CXME,,,48 56N,057 50W,1,,X,,,,8,CA
NL,MARY'S HARBOUR,CYMH,YMH,,52 18N,055 49W,18,X,,T,,,6,CA
NL,NAIN AIRPORT,CYDP,YDP,,56 32N,061 41W,14,X,,T,,,6,CA
NL,PORT AUX BASQUES,CWZB,,71197,47 34N,059 10W,40,X,,,Z,,7,CA
NL,ROCKY HARBOUR,CXRH,,71588,49 34N,057 53W,68,X,,,,,7,CA
NL,SAGLEK (BAY),,,71335,58 20N,062 35W,501,,,,,,8,CA
NL,SAGLEK (BAY),CWZZ,,71804,58 28N,062 39W,50,X,,,,,7,CA
NL,SAGONA ISL (MAPS,CWZN,,71408,47 22N,055 48W,63,X,,,,,7,CA
NL,SAINT ANTHONY AR,CYAY,YAY,,51 23N,056 04W,23,X,,T,,,6,CA
NL,SAINT ANTHONY,CWAX,,71819,51 23N,056 05W,111,X,,,,,7,CA
NL,SAINT ANTHONY,CWDW,,71558,51 23N,056 06W,29,X,,,,,7,CA
NL,STEPHENVILLE ARP,CYJT,YJT,,48 33N,058 34W,7,X,,T,X,,5,CA
NL,ST JOHNS ARP,CYYT,YYT,,47 37N,052 44W,128,X,,T,X,,5,CA
NL,ST JOHNS WEST,CXSW,,71587,47 31N,052 47W,117,X,,,,,7,CA
NL,ST PIERRE-FRANCE,LFVP,FSP,71805,46 46N,056 11W,5,X,,T,,,8,FR
NL,TERRA NOVA,CXTP,,71589,48 33N,053 58W,104,X,,,,,7,CA
NL,TUKIALIK BAY,CWTU,,71179,54 43N,058 21W,680,X,,,,,7,CA
NL,TWILLINGATE (MAP,CWDO,,71402,49 41N,054 47W,89,X,,,,,7,CA
NL,WABUSH LAKE AIRP,CYWK,YWK,71825,52 55N,066 52W,547,X,,T,,,6,CA
NL,WRECKHOUSE,CXWR,,71584,47 43N,059 19W,33,X,,,,,8,CA
NS,AMHERST (MARS),CWAH,,71410,45 51N,064 16W,23,X,,,,,7,CA
NS,BEAVER ISLAND(MA,CWBV,,71403,44 49N,062 20W,16,X,,,,,7,CA
NS,BRIER ISLAND(AUT,CWVU,,71988,44 17N,066 20W,4,X,,,,,7,CA
NS,CAPE GEORGE (AUT,CWGU,,,45 52N,061 54W,120,X,,,,,7,CA
NS,CARIBOU POINT(MA,CWBK,,71415,45 46N,062 40W,2,X,,,,,7,CA
NS,CHETICAMP,CXCH,,,46 38N,060 57W,44,X,,,,,7,CA
NS,DEBERT,CZDB,,71317,45 25N,063 28W,38,X,,,,,8,CA
NS,DIGBY ARPT (AWRS,CYID,YDG,,44 32N,065 46W,152,X,,,,,7,CA
NS,FOURCHU HEAD(MAP,CWRW,,71416,45 43N,060 13W,10,X,,,,,7,CA
NS,GRAND ETANG (AUT,CWZQ,,,46 32N,061 03W,13,X,,,,,7,CA
NS,GREENWOOD (CAN M,CYZX,YZX,71397,44 59N,064 55W,28,X,,T,,,6,CA
NS,HALIFAX INTL ARP,CYHZ,YHZ,71395,44 52N,063 30W,136,X,,T,,,0,CA
NS,HART ISLAND (MAP,CWRN,,71419,45 21N,060 59W,8,X,,,,,7,CA
NS,INGONISH BEACH,CXIB,,,46 40N,060 24W,6,X,,,,,8,CA
NS,KEJIMKUJIK (AU8),CWKG,,71599,44 26N,065 12W,154,X,,,,,7,CA
